timestamp,tweet_text,username,all_hashtags,followers_count,location
2020-04-14 02:28:11,"b""We just finished recording the new MJ Morning Show #podcast which comes out tomorrow. It's guaranteed to be funnier than SNL At Home. Listen, download and subscribe! Get all episode at https://t.co/KPcIYbP6Tl. Now time to watch the new @BetterCallSaul. #coronavirus #COVID19""",b'toddschnitt',"['podcast', 'coronavirus', 'COVID19']",45138,b''
2020-04-14 02:28:10,b'Wish all our Christian brothers and sisters #HappyEaster. We wish the blessing of #Easter2020 would lead to the defeat of #COVID19 #coronavirus. The coexistence of #Kurdistan is an example to the entire world. https://t.co/v1lpWjiBUs',b'KDPLondonn',"['HappyEaster', 'Easter2020', 'COVID19', 'coronavirus', 'Kurdistan']",72,"b'London, England'"
2020-04-14 02:28:06,"b'Unfit as a businessman,Unfit to lead,Unfit to be a beacon of light during a pandemic,Unfit to be sympathetic to the families of 22,000 Americans who have died due to #coronavirus #COVID #COVID19 #OMGTrump!Youre not only bankrupt,Youve bankrupted America of what lil morals we had. https://t.co/aJt11RT8HP'",b'CRMEducation',"['coronavirus', 'COVID', 'COVID19', 'OMGTrump']",1679,b'A Master Educator in DFW '
2020-04-14 02:28:06,b'The new circle game. Online edition  #merchantserviceinnovations #selfquarantine #coronavirusmeme #coronavirus #covid19 #sarscov2 #meme #memes #lol #dankmemes #tshirt #wood #hahaha #haha #thecirclegame #thenewcirclegame #online #wood #porn #huge #suprise #chive #imgflip https://t.co/coHnOfwZvR',b'msinnovations',"['merchantserviceinnovations', 'selfquarantine', 'coronavirusmeme', 'coronavirus', 'covid19', 'sarscov2', 'meme', 'memes', 'lol', 'dankmemes', 'tshirt', 'wood', 'hahaha', 'haha', 'thecirclegame', 'thenewcirclegame', 'online', 'wood', 'porn', 'huge', 'suprise', 'chive', 'imgflip']",363,"b'Minneapolis, MN'"
2020-04-14 02:28:06,b'At the end of Easter the number of confirmed cases of #Covid19/#Coronavirus #disease has reached over 1.7 million. Our new #map #animation shows how the #USA have now clearly become the new main hotspot of the #pandemic. See the latest update at https://t.co/552LJVW0B1 #geography https://t.co/zFkioHAVs1',b'worldmapper',"['Covid19', 'Coronavirus', 'disease', 'map', 'animation', 'USA', 'pandemic', 'geography']",9832,"b'London, England'"
2020-04-14 02:28:06,b'Galaxy Brain in two tweets. Think about what he is saying here #coronavirus #COVID19 #ihaveapodcast #TrumpPressConf #Fauci https://t.co/G5Rzgopale',b'JasonRFate',"['coronavirus', 'COVID19', 'ihaveapodcast', 'TrumpPressConf', 'Fauci']",277,b''
2020-04-14 02:28:04,"b""A Purdue University student has filed a class action lawsuit challenging the school's choice to charge full tuition and fees despite the COVID-19 closures. Find out more: https://t.co/LszxfjOa6c @LifeAtPurdue #college #university #coronavirus #covid19 https://t.co/o3JydveXUp""",b'TopClassActions',"['college', 'university', 'coronavirus', 'covid19']",4766,"b'Phoenix, AZ'"
2020-04-14 02:27:59,"b'@PMOIndia  This is ur 3rd #COVID19 #coronavirus related addres 4 God sake do not ask again 4 any weird drama as #5pm5minutes or #9PM9minute  Instd focus on concrete mezur: feed #hungry, #PPEshortage hit #GodiMedia th@ shoed ht. of devilness @ time of needed  #humanity &amp; apathy TY https://t.co/szP41rzXDC'",b'Ithefarhan',"['COVID19', 'coronavirus', '5pm5minutes', '9PM9minute', 'hungry', 'PPEshortage', 'GodiMedia', 'humanity']",47,b''
2020-04-14 02:27:58,"b'Sobering #COVID19 projections for #Kenya. | ""Between 800,000 and 2 million Kenyans could die from the novel #coronavirus should the country get into a full-blown epidemic, a new study by scientists from @Amref_Kenya says."" https://t.co/u4R1DiIS83'",b'tomozeus',"['COVID19', 'Kenya', 'coronavirus']",3352,"b'Washington, DC'"
2020-04-14 02:27:57,"b'#COVID19 is making graphing relevant and teaching ppl how to read them (haven\xe2\x80\x99t seen one of those bubblegum health rpts &amp; useless polls in awhile, so nice!). And ppl used to moan high school math was useless! \xf0\x9f\x98\x8f #coronavirus #COVIDCanada https://t.co/kShGp9GX2q'",b'ShireenJ',"['COVID19', 'coronavirus', 'COVIDCanada']",1539,b'Toronto'
2020-04-14 02:27:51,"b'America bombed (directly or indirectly):  \xf0\x9f\x92\xa5Vietnam,  \xf0\x9f\x92\xa5Hiroshima/Nagasaki \xf0\x9f\x92\xa5Japan,\xf0\x9f\x92\xa5 Iraq,\xf0\x9f\x92\xa5 Iran, \xf0\x9f\x92\xa5 Afghanistan, \xf0\x9f\x92\xa5 Libya, \xf0\x9f\x92\xa5Somalia, \xf0\x9f\x92\xa5Pakistan, \xf0\x9f\x92\xa5Palestine, \xf0\x9f\x92\xa5Yemen, \xf0\x9f\x92\xa5Syria, \xf0\x9f\x92\xa5Lebanon and many others\xf0\x9f\x92\xa5\xf0\x9f\x92\xa5\xf0\x9f\x92\xa5  #coronavirus #DeathToAmerica #COVID2019 #COVID19 #TrumpMeltdown'",b'Muzaffer_Hyder',"['coronavirus', 'DeathToAmerica', 'COVID2019', 'COVID19', 'TrumpMeltdown']",2125,"b'Islamic Republic of Iran, Qom'"
2020-04-14 02:27:48,b'@realDonaldTrump CORONAVIRUS UPDATE:  STUNNING! US Gave Wuhan Lab $3.7 Million Grant to Study Horseshoe Bats that Carry Coronavirus #COVID19 #COVID2019 #coronavirus #COVID #Covid19usa #CoronavirusUSA #CoronavirusPandemic #ChinaVirus #ChineseVirus19 https://t.co/0wWXa5Poi9',b'DaLuckyOne1',"['COVID19', 'COVID2019', 'coronavirus', 'COVID', 'Covid19usa', 'CoronavirusUSA', 'CoronavirusPandemic', 'ChinaVirus', 'ChineseVirus19']",424,"b'Louisville, KY'"
2020-04-14 02:27:47,b'Let\xe2\x80\x99s talk about this on the mass media. @CNN @FoxNews #COVID19 #coronavirus https://t.co/itBoIvD3ar',b'pjf34',"['COVID19', 'coronavirus']",10,b''
2020-04-14 02:27:39,"b'#COVID19 #NewYorkCity #coronavirus Can\xe2\x80\x99t take credit for the AMAZING picture, someone else caught this beautiful sight https://t.co/Misb6xGZOR'",b'BabyGirl816',"['COVID19', 'NewYorkCity', 'coronavirus']",131,b''
2020-04-14 02:27:37,b'TRUMP HAS GIVEN THE REIGNS TO FEEMAH #Qanon #GreatAwakeningWorldwide #DeepState #OutOfShadows #CabalTakedown #COVID19 #coronavirus  https://t.co/y6uEU467z3',b'TaleOfOnora',"['Qanon', 'GreatAwakeningWorldwide', 'DeepState', 'OutOfShadows', 'CabalTakedown', 'COVID19', 'coronavirus']",392,b'Caliphweald'
2020-04-14 02:27:30,"b'If you ask me how my #Quarantine is going, and I inform you that I am still working.....please do not become a piece of shit because I am still working. Thanks.   #COVID19 #StayHome #coronavirus #COVID\xe3\x83\xbc19 #COVID2019 #loveislove'",b'UnfadedThreat',"['Quarantine', 'COVID19', 'StayHome', 'coronavirus', 'COVIDー19', 'COVID2019', 'loveislove']",88,"b'Portland, OR'"
2020-04-14 02:27:29,b'@danpfeiffer @ChrisMurphyCT Trump press briefings on #coronavirus #CoronavirusPandemic #COVID19 are not that but propaganda campaign platform for rallies from briefing room. #TrumpMeltdown #cnn #msnbc @whca #journalism #msm',b'authenticFNL',"['coronavirus', 'CoronavirusPandemic', 'COVID19', 'TrumpMeltdown', 'cnn', 'msnbc', 'journalism', 'msm']",2168,"b'Florida, USA'"
2020-04-14 02:27:18,b'Epcot is trending because Disney will not be able to squeeze a million people into theme parks in the new normal.  Those queues will be brutal 6 feet apart. #coronavirus #COVID19 #NewNormal',b'ComplyAnalyst',"['coronavirus', 'COVID19', 'NewNormal']",1105,b'Lists = Blocked'
2020-04-14 02:27:15,"b""Are #UFOs's coming to #Earth during #COVID19 #coronavirus #COVID2019 #ufosighting #UFO https://t.co/bTu7210vrh""",b'PoliticalShout',"['UFOs', 'Earth', 'COVID19', 'coronavirus', 'COVID2019', 'ufosighting', 'UFO']",232,b''
2020-04-14 02:27:14,"b""@JohnMTalmadgeMD It\xe2\x80\x99s troubling when it comes to how @realDonaldTrump and his administration dealt with early warning signs that the virus was going to be very, very bad. President Trump's too-slow reaction to coronavirus pandemic is killing tens of thousands of Americans. #COVID19 #coronavirus""",b'trumpedupagain',"['COVID19', 'coronavirus']",7,b''
2020-04-14 02:27:13,"b'INTERESTING RESEARCHED, FACT-BASED ARTICLE FROM NPR: #pressbriefing #coronavirus #covid19 https://t.co/XZab0PZkrx'",b'TonyPotts1',"['pressbriefing', 'coronavirus', 'covid19']",7192,b'LA/NY/London/Amsterdam/Budapest IG: OfficialTonyPotts'
2020-04-14 02:27:11,b'The folks who are so eager to go back outside to mingle will be among the 2nd wave/spike of cases. I\xe2\x80\x99m good y\xe2\x80\x99all can have fun. I\xe2\x80\x99ll see y\xe2\x80\x99all around New Years #COVID19 #coronavirus',b'Sober_Spice',"['COVID19', 'coronavirus']",32,b'New York'
2020-04-14 02:27:04,b'Chinese vaccine.  Like Chinese baby formula. #covid19 #coronavirus',b'FlyrUsr',"['covid19', 'coronavirus']",1906,b'United States'
2020-04-14 02:27:00,b'Emirates tickets valid up to 24 months #coronavirus #COVID19  https://t.co/obbKX2BBTS',b'gulf_news',"['coronavirus', 'COVID19']",1017954,b'United Arab Emirates'
2020-04-14 02:26:59,"b'@realDonaldTrump total control your a fool. You know I used to think you were crazy, but now I can see your nuts.   #COVID19 #coronavirus #DonaldTrump #austinpowers #goldmember'",b'djalfredarroyo',"['COVID19', 'coronavirus', 'DonaldTrump', 'austinpowers', 'goldmember']",302,b''
2020-04-14 02:26:59,b'Testing kids? \xf0\x9f\x98\xb1#TrumpMeltdown #coronavirus #CoronavirusPandemic #COVID19 #COVID2019 https://t.co/g6zOVxw1pa',b'nigelpan',"['TrumpMeltdown', 'coronavirus', 'CoronavirusPandemic', 'COVID19', 'COVID2019']",30,b''
2020-04-14 02:26:52,"b""For those of you in need and those of you hoarding! Here's an interesting take on #toiletpaper  https://t.co/MCVHXKzyPD #PC19 #ToiletPaperChallenge #ToiletPaperPanic #coronavirus #ToiletPaperApocalypse #COVID19 #handsanitiser #WashHands""",b'DominicGBrown',"['toiletpaper', 'PC19', 'ToiletPaperChallenge', 'ToiletPaperPanic', 'coronavirus', 'ToiletPaperApocalypse', 'COVID19', 'handsanitiser', 'WashHands']",5645,"b'McKinney, TX'"
2020-04-14 02:26:48,"b'@RWPUSA Trump\xe2\x80\x99s narcissism is limitless. He don\xe2\x80\x99t care a second about the numberless people, who die of Corona each single day. #NoMoreTrump #coronavirus #COVID19 #TheResistance https://t.co/yP8juhS4KF'",b'Phaiax',"['NoMoreTrump', 'coronavirus', 'COVID19', 'TheResistance']",270,b''
2020-04-14 02:26:40,"b""@Yamiche It\xe2\x80\x99s troubling when it comes to how @realDonaldTrump and his administration dealt with early warning signs that the virus was going to be very, very bad. President Trump's too-slow reaction to coronavirus pandemic is killing tens of thousands of Americans. #COVID19 #coronavirus""",b'trumpedupagain',"['COVID19', 'coronavirus']",7,b''
2020-04-14 02:26:36,b'VIDEO: Honolulu Mayor Kirk Caldwell will not impose overnight curfew #coronavirus #COVID19 https://t.co/ZVe3Xims16 https://t.co/KAJAN0PB2P',b'StarAdvertiser',"['coronavirus', 'COVID19']",78934,"b'Honolulu, Hawaii'"
2020-04-14 02:26:31,b'Countries with Top 5 football leagues! Coincidence? \xf0\x9f\xa4\x94 .. #coronavirus #football #UEFA #FIFA #COVID19 https://t.co/nrYNSdKUbg',b'trivikrama_k',"['coronavirus', 'football', 'UEFA', 'FIFA', 'COVID19']",433,"b'Kurnool, India'"
2020-04-14 02:26:28,"b'With Each Briefing, #Trump Is Making Us Worse People  #USA #COVID19 #coronavirus  He is draining the last reserves of decency among us at a time when we need it most. https://t.co/koCteQwtMi'",b'DennisKoch10',"['Trump', 'USA', 'COVID19', 'coronavirus']",7667,b'Edmonton Alberta'
2020-04-14 02:26:25,"b'""As of April 13, there were 74 patients in the infectious disease wards."" #Kyiv #coronavirus #COVID19 https://t.co/eMiNG4qlK5 https://t.co/GvgiaDK1UZ'",b'unian_en',"['Kyiv', 'coronavirus', 'COVID19']",44746,b''
2020-04-14 02:26:25,b'Same energy  SC : FB  #COVID19 #coronavirus https://t.co/KQWXbBMQtw',b'HamIrham2',"['COVID19', 'coronavirus']",1,b''
2020-04-14 02:26:25,"b""At sunset in #LosAngeles the downtown temperature is 62\xc2\xb0F. Tonight's expected low 54\xc2\xb0F. Learn The Very Latest About Local #CoronaVirus #COVID19 Safety &amp; Services via @LAPublicHealth: https://t.co/9oxEdw183e and @ReadyLA: https://t.co/3nlw365Ngs https://t.co/P1OEB1RiT5""",b'LAFDtalk',"['LosAngeles', 'CoronaVirus', 'COVID19']",50525,"b'Los Angeles, CA USA'"
2020-04-14 02:26:24,"b'""As of April 13, there were 74 patients in the infectious disease wards."" #Kyiv #coronavirus #COVID19 https://t.co/HHuVV1G287 https://t.co/LPvVzgtiLB'",b'UnianInfo',"['Kyiv', 'coronavirus', 'COVID19']",2589,b''
2020-04-14 02:26:24,b'China reports 89 new #coronavirus cases on April 13 #COVID19  https://t.co/4MKLLa9MxX',b'gulf_news',"['coronavirus', 'COVID19']",1017954,b'United Arab Emirates'
2020-04-14 02:26:23,b'@WKRG This is not a CDC report. The study was completed by scientists in China and not funded or conducted by the CDC.  #Covid_19 #coronavirus #COVID19 #covid #pandemic #CDC',b'ZmudaJoseph',"['Covid_19', 'coronavirus', 'COVID19', 'covid', 'pandemic', 'CDC']",33,"b'Pittsburgh, Pennsylvania, USA'"
2020-04-14 02:26:21,"b'Potential #coronavirus treatments could be made for as little as $1, according to an analysis of 9 drugs in clinical trials #COVID #COVID19 #\xe0\xb9\x80\xe0\xb8\x88\xe0\xb8\xb2\xe0\xb8\xb0\xe0\xb8\x9b\xe0\xb8\xa3\xe0\xb8\xb0\xe0\xb9\x80\xe0\xb8\x94\xe0\xb9\x87\xe0\xb8\x99 #\xe0\xb9\x82\xe0\xb8\x84\xe0\xb8\xa7\xe0\xb8\xb4\xe0\xb8\x9419 #\xe0\xb9\x80\xe0\xb8\xa3\xe0\xb8\xb2\xe0\xb9\x84\xe0\xb8\xa1\xe0\xb9\x88\xe0\xb8\x97\xe0\xb8\xb4\xe0\xb9\x89\xe0\xb8\x87\xe0\xb8\x81\xe0\xb8\xb1\xe0\xb8\x99  #italy #\xe0\xb9\x82\xe0\xb8\x84\xe0\xb8\xa7\xe0\xb8\xb4\xe0\xb8\x94 #\xe0\xb8\xa3\xe0\xb8\xb1\xe0\xb8\x90\xe0\xb8\x9a\xe0\xb8\xb2\xe0\xb8\xa5\xe0\xb9\x80\xe0\xb8\xae\xe0\xb8\x87\xe0\xb8\x8b\xe0\xb8\xa7\xe0\xb8\xa2 #\xe0\xb8\x96\xe0\xb8\xb2\xe0\xb8\xa1\xe0\xb8\x95\xe0\xb8\xa3\xe0\xb8\x87\xe0\xb9\x86\xe0\xb8\x81\xe0\xb8\xb1\xe0\xb8\x9a\xe0\xb8\x88\xe0\xb8\xad\xe0\xb8\xa1\xe0\xb8\x82\xe0\xb8\xa7\xe0\xb8\xb1\xe0\xb8\x8d  #\xe0\xb8\xad\xe0\xb8\xa2\xe0\xb8\xb2\xe0\xb8\x81\xe0\xb9\x83\xe0\xb8\xab\xe0\xb9\x89\xe0\xb9\x80\xe0\xb8\xab\xe0\xb9\x87\xe0\xb8\x99 #coronathailand'",b'DailypostCo',"['coronavirus', 'COVID', 'COVID19', 'เจาะประเด็น', 'โควิด19', 'เราไม่ทิ้งกัน', 'italy', 'โควิด', 'รัฐบาลเฮงซวย', 'ถามตรงๆกับจอมขวัญ', 'อยากให้เห็น', 'coronathailand']",706,b''
2020-04-14 02:26:16,"b""@Acosta It\xe2\x80\x99s troubling when it comes to how @realDonaldTrump and his administration dealt with early warning signs that the virus was going to be very, very bad. President Trump's too-slow reaction to coronavirus pandemic is killing tens of thousands of Americans. #COVID19 #coronavirus""",b'trumpedupagain',"['COVID19', 'coronavirus']",7,b''
2020-04-14 02:26:15,b'CORONAVIRUS UPDATE:  STUNNING! US Gave Wuhan Lab $3.7 Million Grant to Study Horseshoe Bats that Carry Coronavirus #COVID19 #COVID2019 #coronavirus #COVID #Covid19usa #CoronavirusUSA #CoronavirusPandemic #ChinaVirus #ChineseVirus19 #ChinaLiedAndPeopleDied  https://t.co/0wWXa5Poi9',b'DaLuckyOne1',"['COVID19', 'COVID2019', 'coronavirus', 'COVID', 'Covid19usa', 'CoronavirusUSA', 'CoronavirusPandemic', 'ChinaVirus', 'ChineseVirus19', 'ChinaLiedAndPeopleDied']",424,"b'Louisville, KY'"
2020-04-14 02:26:13,b'STOP Daily @WhiteHouse TV\xf0\x9f\xa4\xa5@realdonaldTrump @POTUS\xf0\x9f\xa4\xa1\xf0\x9f\x91\x88\xf0\x9f\x8f\xbeBS #Coronavirus #COVID19\xe2\x98\xb9\xef\xb8\x8f@CDCgov @DHSgov @EsperDoD @DHS_Wolf @FEMA @Surgeon_General @VP\xe2\x98\xb9\xef\xb8\x8f@foxandfriends @NIH @comcast @SpeakerPelosi @seanhannity @nytimes @maddow @WSJ @Yamiche @ABC @FoxNews @CNN @AC360 @NBC @judgekarofsky\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbe https://t.co/A1iNWBibE8',b'HaidaPrincess',"['Coronavirus', 'COVID19']",5894,"b'Vancouver, BC'"
2020-04-14 02:26:06,"b'Great, they discovered what Grandma always knew :-) ! Scientists Reveal 2 Easy Steps To Lower Spread Of Coronavirus In Your Workplace https://t.co/1sPFsSHbwS      #COVID19  #corona #coronavirus #pandemic #Quarantine'",b'jimsamuel',"['COVID19', 'corona', 'coronavirus', 'pandemic', 'Quarantine']",1066,b''
2020-04-14 02:26:02,b'The Roast - Episode 2 https://t.co/lQg5gP7Mna via @YouTube #podcast #podcaster #coffee #coldbrew #coronavirus #COVID19 #sports #mlb #nba #ufc',b'cafapresident',"['podcast', 'podcaster', 'coffee', 'coldbrew', 'coronavirus', 'COVID19', 'sports', 'mlb', 'nba', 'ufc']",30,b''
2020-04-14 02:25:57,b'Wow. @CNN can no longer be considered a serious news network. This is click-bait. This is hashtag journalism. #ClickbaitNewsNetwork #CNN #cnnmeltdown #PresserCOVID19 #COVID19 #coronavirus https://t.co/qDMVsgyNKj',b'Designsage',"['ClickbaitNewsNetwork', 'CNN', 'cnnmeltdown', 'PresserCOVID19', 'COVID19', 'coronavirus']",8776,b'Illinois'
2020-04-14 02:25:53,b'#coronavirus immunity blood tests are now free - Vox #COVID19 #Antibodies  https://t.co/EqGH29N45r',b'PolymathTribe',"['coronavirus', 'COVID19', 'Antibodies']",1,b''
2020-04-14 02:25:48,"b'#Coronavirus death toll up in #Rockland, a look at cases by ZIP code - some top 2% of population testing positive for #COVID19  https://t.co/CzMl9nZObU'",b'nancyrockland',"['Coronavirus', 'Rockland', 'COVID19']",3553,"b'Lower Hudson Valley, NY'"
2020-04-14 02:25:47,"b""S. Korea's infections below 30 for two consecutive days  #Coronavirus #covid19 #COVID\xe3\x83\xbc19 #CoronaVirusUpdates #COVID https://t.co/7aRZ6NRURP""",b'Breaking24Seven',"['Coronavirus', 'covid19', 'COVIDー19', 'CoronaVirusUpdates', 'COVID']",11701,"b'Vienna, Austria'"
2020-04-14 02:25:47,b'France to remain in strict lockdown for another month   #coronavirus #coronarvirues #CoronaOutbreak #Wuhan #China #COVID19  #COVID #CoronaVirusUpdate #ChineseVirus #WuhanVirus #France   https://t.co/sE7vFVOl8O',b'yogendrapal72',"['coronavirus', 'coronarvirues', 'CoronaOutbreak', 'Wuhan', 'China', 'COVID19', 'COVID', 'CoronaVirusUpdate', 'ChineseVirus', 'WuhanVirus', 'France']",10287,b''
2020-04-14 02:25:45,"b""@davidgura It\xe2\x80\x99s troubling when it comes to how @realDonaldTrump and his administration dealt with early warning signs that the virus was going to be very, very bad. President Trump's too-slow reaction to coronavirus pandemic is killing tens of thousands of Americans. #COVID19 #coronavirus""",b'trumpedupagain',"['COVID19', 'coronavirus']",7,b''
2020-04-14 02:25:38,b'We appreciate all our frontliners for their hard work and dedication! \xe2\x9d\xa4\xef\xb8\x8f \xf0\x9f\x92\xaa  #StayAtHome #SGUnited #Frontliners #COVID19 #Coronavirus https://t.co/UjZoZCZ1EW',b'rikvinsg',"['StayAtHome', 'SGUnited', 'Frontliners', 'COVID19', 'Coronavirus']",2559,b'Singapore'
2020-04-14 02:25:38,b'This governor has blood on her hands - South Dakota\xe2\x80\x99s governor resisted ordering people to stay home. Now it has one of the nation\xe2\x80\x99s largest #coronavirus hot spots. #COVID19 https://t.co/05z32Vmwcs',b'TerryAdirimMD',"['coronavirus', 'COVID19']",4203,b'Planet Earth'
2020-04-14 02:25:37,"b""FYI: (for whomever need to hear this) #Bartells sells CANS OF WINE,  and the #KCMETRO drivers don't seem to care supermuch atm. And working at a hospital right now sucks...  #COVID19  #coronavirus""",b'KellyLadyB',"['Bartells', 'KCMETRO', 'COVID19', 'coronavirus']",36,"b'Issaquah, WA'"
2020-04-14 02:25:32,b'The World Health Organization says it will soon publish updated strategic advice on lifting #COVID19 containment restrictions. Follow Xinhua correspondent Du Yang to watch the latest on the anti-virus fight in Europe. #coronavirus https://t.co/0hovDh0Lzo',b'AnalyticaGlobal',"['COVID19', 'coronavirus']",2330,b'Worldwide'
2020-04-14 02:25:27,"b'#coronavirus #coronamemes #COVID19 Roses are red, girls are pretty https://t.co/1Xs4T26VCO'",b'CaptMemes',"['coronavirus', 'coronamemes', 'COVID19']",3,b''
2020-04-14 02:25:27,"b'#chriscuomo #rachelmaddow #andersoncooper #CNN #MSNBC #MSM #ESPN bunch of others, along w/7.8 #billion \xf0\x9f\x8c\x8e population and 330+ #million #USA #population are #Sick , this #coronavirus #COVID19 wasn\xe2\x80\x99t / isn\xe2\x80\x99t ENUFF!!!!'",b'Stripper_Sitter',"['chriscuomo', 'rachelmaddow', 'andersoncooper', 'CNN', 'MSNBC', 'MSM', 'ESPN', 'billion', 'million', 'USA', 'population', 'Sick', 'coronavirus', 'COVID19']",194,b'Tampa-Pittsburgh(allover)'
2020-04-14 02:25:26,"b'Feb 25 ""We have 15 US cases of the virus &amp; it will be down to zero soon"" (paraphrase).  April 13 - 580K+ US cases of COVID-19 with over 23K deaths.  #COVID19 #TrumpVirus #PressBreifing #coronavirus'",b'intharaksa',"['COVID19', 'TrumpVirus', 'PressBreifing', 'coronavirus']",518,"b'Miami, FL'"
2020-04-14 02:25:21,b'SCIENCE AGAINST #COVID19: A fantastic review from @JAMA_current about the Pharmacologic Treatments for the #coronavirus disease 2019. https://t.co/wlHa2hNPYO  #COVID2019 #COVID #CoronaVirusUpdate #covid4MDs https://t.co/m5UbThcG9m',b'drflorestweets',"['COVID19', 'coronavirus', 'COVID2019', 'COVID', 'CoronaVirusUpdate', 'covid4MDs']",96,"b'Las Vegas, NV'"
2020-04-14 02:25:17,"b'The best news of the #coronavirus came from my mom. She went and tested the other day and the results came in today. She and I can breathe easy, she is negative.  @Elex_Michaelson @DevineNews @PabloWeather @LizHabib @drdrew @DrOz  #COVID19  #CoronaVirusUpdate'",b'simmyoldschool',"['coronavirus', 'COVID19', 'CoronaVirusUpdate']",101,b''
2020-04-14 02:25:16,b'I #visit ed #Florence #Italy while in #SanAntonio today. #astralprojection #coronavirus #COVID19 #Social_Distancing #SocialDistance',b'chriscrisostom4',"['visit', 'Florence', 'Italy', 'SanAntonio', 'astralprojection', 'coronavirus', 'COVID19', 'Social_Distancing', 'SocialDistance']",0,b''
